c07f43af3f7ed5ff2f4e2a4fce92897b	Apulia	2020-04-20		316	3529	427	42598	2786				http://www.salute.gov.it/nuovocoronavirus
c2afadec4da6fe19d9f46a6df7502c3f	Aragon	2020-04-20	2020-04-19T08:23:07	619	4831	1175						https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
df798a7dd54f65aba76414e5320602ec	Aransas County, Texas	2020-04-20			2							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
c3ba8cd84414059417842b7b8980baee	Arenac County, Michigan	2020-04-20	2020-04-19T19:00:00+0000		11							https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
00d864f2bc91e07edb48b7e3b4b2446e	Arica y Parinacota Region	2020-04-20	2020-04-19T04:00:00+0000	2	145							https://www.minsal.cl/nuevo-coronavirus-2019-ncov/casos-confirmados-en-chile-covid-19/
46aaf459104e9ce5d45eaa017ac349c2	Arkansas	2020-04-20		39	1779	720						https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
fabd3ebefc71164fe401d370f29840ee	Arkansas County, Arkansas	2020-04-20		0	2	1						https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
a00c273f0f497484093fa94865cf5ca5	Armenia	2020-04-20	2020-04-19T11:00:00	20	1291	545	12680					https://ncdc.am/coronavirus/confirmed-cases-by-days/
0bb4960cb52c7064830fc878630fa8ad	Armstrong County, Pennsylvania	2020-04-20	2020-04-19T17:00:00+0000	2	38		486					https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
51da3a8c6b2ca562d8a9248af1b9372b	Armstrong County, Texas	2020-04-20			1							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
eb042ba9e1928f6156cda8134ee541a6	Aroostook County, Maine	2020-04-20	2020-04-19T15:15:00+0000		2	1						https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml
03d57ea2cee7dc1df49229283e738686	Arthur County, Nebraska	2020-04-20			0							http://dhhs.ne.gov/pages/coronavirus.aspx#sectionlink3
3e975ed48bcad18f8aaf761abb67d48b	Arunachal Pradesh	2020-04-20	2020-04-20T02:30:00+0000	0	1	0						
a7ed0def0a83106ec401d80b97292453	Ascension Parish, Louisiana	2020-04-20		30	508							http://ldh.la.gov/coronavirus/
f65804afc0f9788abedefa3f1c45e733	Ashe County, North Carolina	2020-04-20		0	4							https://www.ncdhhs.gov/covid-19-case-count-nc
e4024e279a3af58762d32ab52627f8d7	Ashland County, Wisconsin	2020-04-20	2020-04-19T06:00:00	0	2							https://www.dhs.wisconsin.gov/covid-19/data.htm
78602ea1398656c9cd33204db14e9494	Ashley County, Arkansas	2020-04-20		0	11	0						https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
44e0325f3e4f2272ae44a4a675b527e6	Assam	2020-04-20	2020-04-20T02:30:00+0000	1	35	17						
ce3e867f77bbba85dc5df5b3c8d539d0	Assumption Parish, Louisiana	2020-04-20		1	146							http://ldh.la.gov/coronavirus/
8d0bf5abf5750f86ec01a9baee95ee3a	Asturias	2020-04-20	2020-04-19T08:23:07	196	2298	596						https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
1a1beb0199da97847b4c5aa96298790f	Atacama Region	2020-04-20	2020-04-19T04:00:00+0000	0	13							https://www.minsal.cl/nuevo-coronavirus-2019-ncov/casos-confirmados-en-chile-covid-19/
ed6d5c8a48fc3ec9e0b08449347ed242	Atascosa County, Texas	2020-04-20		1	10							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
a81607f84cf48d385fcc221fe1cce7a2	Atchison County, Missouri	2020-04-20			2							https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
b5d3f97d7f342b91a3ef51a0e7ab502d	Atkinson County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	0	5							https://dph.georgia.gov/covid-19-daily-status-report
dc2913ba227f01bd02fa21ff1705cd0e	Atlantic County, New Jersey	2020-04-20		19	398							https://www.nj.gov/health/cd/topics/covid2019_dashboard.shtml
ee5d010592ddd7e8b74afb2f730dcaf4	Attala County, Mississippi	2020-04-20	2020-04-19T05:00:00+0000	0	36							https://msdh.ms.gov/msdhsite/_static/14,0,420.html
45562c34e090ea9cea398a1a4637a9ac	Audrain County, Missouri	2020-04-20			1							https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
dab9c6b266d0a1367d46424495b8fbb9	Audubon County, Iowa	2020-04-20		0	1							https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
ca80c1b062af09a184930d3ae3bf5875	Austin County, Texas	2020-04-20			12							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
4442e4af0916f53a07fb8ca9a49b98ed	Australia	2020-04-20	2020-04-19T15:00:00	70	6606	4230	420000					https://www.health.gov.au
7188ee817ff0ec57b9ed4987e2b9341d	Australian Capital Territory	2020-04-20	2020-04-19T20:00:00+0000		103							https://www.health.gov.au
9891739094756d2605946c867b32ad28	Austria	2020-04-20	2020-04-19T20:00:00	402	14710	10501						
78fb973e0330b5bef80178cb2ee15544	Autauga County, Alabama	2020-04-20		2	27							https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
ef146e938210508bb6ffc8975ec9fe61	Avery County, North Carolina	2020-04-20		0	0							https://www.ncdhhs.gov/covid-19-case-count-nc
c2cfd17dc1cae739fe2bb3c6fceb644f	Avoyelles Parish, Louisiana	2020-04-20		3	69							http://ldh.la.gov/coronavirus/
7176f8c3bccfdf02322c73f7a0bc9688	Azerbaijan	2020-04-20	2020-04-19T00:00:00	19	1398	712						https://its.gov.az/page/olkede-umumi-veziyyet
9199a7b8c4baa4b0254d9d749e127017	Bacon County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	1	18							https://dph.georgia.gov/covid-19-daily-status-report
6ddecd8ccd9f648d19dc02c7a566cb4f	Bahrain	2020-04-20	2020-04-19T20:00:00	7	1881	762	86732					https://www.moh.gov.bh/covid19
bad4725e7deeb53c25ac96ce13c39603	Baker County, Florida	2020-04-20		3	17							https://floridahealthcovid19.gov/
cd959fe56e55688520ad1515b3a4fb42	Baker County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	2	17							https://dph.georgia.gov/covid-19-daily-status-report
43e6b42296ad36c2ff19f0233559e2e7	Baldwin County, Alabama	2020-04-20		3	114							https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
0c37e245344556e0f10965c80b984fbd	Baldwin County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	3	112							https://dph.georgia.gov/covid-19-daily-status-report
424a76833ca99e5863fb117fdb6d535f	Balearic Islands	2020-04-20	2020-04-19T08:23:07	155	1773	993						https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
e1001c30b71861409f61513cc5b51a77	Ballard County, Kentucky	2020-04-20		0	4							https://govstatus.egov.com/kycovid19
a85f0bc17a101dcb273fc2a841dc0646	Baltimore	2020-04-20		46	1392							https://coronavirus.maryland.gov/
f2115cca210d44eba61d9345cac028f5	Baltimore County, Maryland	2020-04-20		44	1733							https://coronavirus.maryland.gov/
1dd0ee9f310c0c8d594394a69ac455d1	Bamberg County, South Carolina	2020-04-20		0	7							https://www.scdhec.gov/monitoring-testing-covid-19
40146db490d7a9cd206b52c50cfabc0e	Bandera County, Texas	2020-04-20			4							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
f78a77f631d275aac6a914a17fe1b885	Bangladesh	2020-04-20	2020-04-19T08:00:00	91	2456	75	23825					https://www.iedcr.gov.bd/
c2494a7608ed0c8cc12ed44da933c7dc	Banks County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	0	14							https://dph.georgia.gov/covid-19-daily-status-report
3a92f1f76af9778c5a9c55cc9274915d	Banner County, Nebraska	2020-04-20			0							http://dhhs.ne.gov/pages/coronavirus.aspx#sectionlink3
d7f34c76271abd72a4b8041d74c47677	Barbour County, Alabama	2020-04-20		0	20							https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
0d1604a1a63a69a1cad57f624694f03b	Barnes County, North Dakota	2020-04-20	2020-04-19T16:00:00+0000		3							https://www.health.nd.gov/diseases-conditions/coronavirus/north-dakota-coronavirus-cases
07a45aaa1ffc4e0865f7ab979dd241e2	Barnwell County, South Carolina	2020-04-20		0	5							https://www.scdhec.gov/monitoring-testing-covid-19
a8e060af1b8519c5da076dce7fb9a841	Barren County, Kentucky	2020-04-20		0	6							https://govstatus.egov.com/kycovid19
4c2f590a1a881343921371e4b19650c8	Barron County, Wisconsin	2020-04-20	2020-04-19T06:00:00	0	6							https://www.dhs.wisconsin.gov/covid-19/data.htm
17b0d504bdc07dad87bc7f333537fa41	Barrow County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	3	90							https://dph.georgia.gov/covid-19-daily-status-report
d3611f3fb92876c8946577ce5fdfe2e1	Barry County, Michigan	2020-04-20	2020-04-19T19:00:00+0000	1	25							https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
b867f08b8e73e81c18dcd60da607086d	Barry County, Missouri	2020-04-20			3							https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
645de12e0f2920659e492e844b8a9579	Bartow County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	22	250							https://dph.georgia.gov/covid-19-daily-status-report
97db1e4ee88adfea537c30b0aa653a63	Basilicata	2020-04-20		24	342	71	6528	247				http://www.salute.gov.it/nuovocoronavirus
ebd9ba99ad127ded62bd4825f1882b60	Basque Country (autonomous community)	2020-04-20	2020-04-19T08:23:07	1062	12569	6972						https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
e2aee96e06bb08d1cc6e12c240a11602	Bastrop County, Texas	2020-04-20		1	43							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
6f91b7941eb79a5eea5f6ec3f643276b	Bates County, Missouri	2020-04-20		1	6							https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
3513bfa2f8ec4033727b1137909e658f	Bath County, Kentucky	2020-04-20		0	3							https://govstatus.egov.com/kycovid19
d1cd5c9df36ae32eb2172225a84c3387	Baxter County, Arkansas	2020-04-20		0	5	1						https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
42ded858b7cfa851aff8eec6437142fd	Bay County, Florida	2020-04-20		2	55							https://floridahealthcovid19.gov/
697853f107d557cd74b11640d2513127	Bay County, Michigan	2020-04-20	2020-04-19T19:00:00+0000	2	82							https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
859a18bad84184d704fd68a8faeeea1a	Bay of Plenty	2020-04-20	2020-04-20T01:00:00+0000		46	33		13				https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-current-situation/covid-19-current-cases
1ac43d883d301fdaf2dd363f51b02492	Bayfield County, Wisconsin	2020-04-20	2020-04-19T06:00:00	1	3							https://www.dhs.wisconsin.gov/covid-19/data.htm
a8add84efdba112955d711b30946da5c	Beaufort County, North Carolina	2020-04-20		0	14							https://www.ncdhhs.gov/covid-19-case-count-nc
e0d04a1325140583c154d2a8f4150322	Beaufort County, South Carolina	2020-04-20		6	225							https://www.scdhec.gov/monitoring-testing-covid-19
dd4da3d9bf9b7d596f5ce38b4a80b9d1	Beauregard Parish, Louisiana	2020-04-20		2	35							http://ldh.la.gov/coronavirus/
4d56a231c8e016f93ffff2a77a14e699	Beaver County, Pennsylvania	2020-04-20	2020-04-19T17:00:00+0000	32	288		1897					https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
2e3f0528ad1217146aaab84d7b7b75d6	Becker County, Minnesota	2020-04-20	2020-04-19T00:00:00	0	1							https://www.health.state.mn.us/diseases/coronavirus/situation.html
f861cc217f57cfcdc0cdebcd67ea8790	Bedford County, Pennsylvania	2020-04-20	2020-04-19T17:00:00+0000	1	15		117					https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
eba981b4585dc41b6f7e36619346e3a3	Bee County, Texas	2020-04-20			5							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
6542f875eaa09a5c550e5f3986400ad9	Belarus	2020-04-20	2020-04-18T06:00:00	45	4779	458	92709					
6c1674d14bf5f95742f572cddb0641a7	Belgium	2020-04-20	2020-04-18T00:00:00	5683	38496							https://epidemio.wiv-isp.be/id/pages/2019-ncov_epidemiological_situation.aspx?lcid=1043
c47f6394901e67c0b4158d984f642b3c	Belknap County, New Hampshire	2020-04-20	2020-04-19T09:00:00		26							https://www.nh.gov/covid19/
3947c2f3df058905e037b3b66233542c	Bell County, Texas	2020-04-20		3	126							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
d958f781ed2d12bcaa496009f82ebce5	Beltrami County, Minnesota	2020-04-20	2020-04-19T00:00:00	0	5							https://www.health.state.mn.us/diseases/coronavirus/situation.html
fc5e8b20c6d33225d0dbbe8f4f23e0db	Ben Hill County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	0	15							https://dph.georgia.gov/covid-19-daily-status-report
a9b5f78711cf0fd978d56612016c93f8	Bennington County, Vermont	2020-04-20	2020-04-19T10:12:00	1	37							https://www.healthvermont.gov/response/coronavirus-covid-19/current-activity-vermont
98353e5f7364f50edae62179535209e8	Benton County, Arkansas	2020-04-20		0	62	39						https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
90606ff4da1e090ea45a48fb53c52f91	Benton County, Iowa	2020-04-20		1	23							https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
6fbad77bfbad55dd9cb08019645a533b	Benton County, Minnesota	2020-04-20	2020-04-19T00:00:00	0	4							https://www.health.state.mn.us/diseases/coronavirus/situation.html
8a36cbc1495d3b1c765888392417977c	Benton County, Mississippi	2020-04-20	2020-04-19T05:00:00+0000	0	7							https://msdh.ms.gov/msdhsite/_static/14,0,420.html
bca2885cfc9c479d83e0341f8b697213	Benton County, Missouri	2020-04-20			3							https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
d8016f281583c8eb52e05ea99d444daf	Benzie County, Michigan	2020-04-20	2020-04-19T19:00:00+0000		3							https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
6a2d9efe01acc8227f74ed0f1d318f22	Bergen County, New Jersey	2020-04-20		767	12639							https://www.nj.gov/health/cd/topics/covid2019_dashboard.shtml
eadfc3590793d64fc1f9e410c842fea9	Berkeley County, South Carolina	2020-04-20		3	132							https://www.scdhec.gov/monitoring-testing-covid-19
3617de9bce14614c87f9327662707812	Berks County, Pennsylvania	2020-04-20	2020-04-19T17:00:00+0000	65	1898		5781					https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
5891ed67f03db509dd1ef9df72e8c3bb	Berrien County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	0	10							https://dph.georgia.gov/covid-19-daily-status-report
6f0b090399b52e414aff128095b99c78	Berrien County, Michigan	2020-04-20	2020-04-19T19:00:00+0000	8	158							https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
ea207e876b90e0081293ec08766e434a	Bertie County, North Carolina	2020-04-20		1	21							https://www.ncdhhs.gov/covid-19-case-count-nc
a54eeb0b286af59809d6cbb5dc155ba6	Bexar County, Texas	2020-04-20		38	992							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
5e61bbc0f70c87b7d49969d45dc9d665	Bibb County, Alabama	2020-04-20		0	28							https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
67b453fbda7045eeb117dd76016c08e3	Bibb County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	1	199							https://dph.georgia.gov/covid-19-daily-status-report
4276431fc94ce2c70cda0899848f4417	Bienville Parish, Louisiana	2020-04-20		9	66							http://ldh.la.gov/coronavirus/
0dd78363128e3d684e6a04c158676122	Big Stone County, Minnesota	2020-04-20	2020-04-19T00:00:00	0	1							https://www.health.state.mn.us/diseases/coronavirus/situation.html
27559de2125101ccb786807bceb46aa1	Bihar	2020-04-20	2020-04-20T02:30:00+0000	2	93	42						
57fbe06d15524fb2aadb16a31ea03587	Black Hawk County, Iowa	2020-04-20		1	192							https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
50020141fa5f8cbda93abf95ca309dc6	Bladen County, North Carolina	2020-04-20		0	2							https://www.ncdhhs.gov/covid-19-case-count-nc
f46d6934849443ba50379abf13d80b94	Blaine County, Nebraska	2020-04-20			0							http://dhhs.ne.gov/pages/coronavirus.aspx#sectionlink3
80b24f6faf8ff2a923981c4edd10fbeb	Blair County, Pennsylvania	2020-04-20	2020-04-19T17:00:00+0000	0	13		647					https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
b7e644f94ebb2737dc0c47868c682074	Blanco County, Texas	2020-04-20			4							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
14c0efad22624b932a90f5f86d4cb444	Bleckley County, Georgia	2020-04-20	2020-04-20T01:34:59+0000	0	6							https://dph.georgia.gov/covid-19-daily-status-report
037a13cc1e282b176a0b6414b41cc98d	Blount County, Alabama	2020-04-20		0	21							https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
6f44a2c2977521c150fa209358142d51	Blue Earth County, Minnesota	2020-04-20	2020-04-19T00:00:00	0	23							https://www.health.state.mn.us/diseases/coronavirus/situation.html
cdba10e7dc097ec7bc3dbafa3c17ac45	Bolivar County, Mississippi	2020-04-20	2020-04-19T05:00:00+0000	5	82							https://msdh.ms.gov/msdhsite/_static/14,0,420.html
d4eed8a6118c739653398ae79f9b8a40	Bollinger County, Missouri	2020-04-20			3							https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
db3fa38863bf10be6bbb4d3cd3c8cf9b	Bond County, Illinois	2020-04-20		1	4							http://www.dph.illinois.gov/topics-services/diseases-and-conditions/diseases-a-z-list/coronavirus
20109621eddad02ce13f9991fe081eac	Boone County, Arkansas	2020-04-20		0	3	1						https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
0db67181d84ee8718e0ad975618902c7	Boone County, Illinois	2020-04-20		2	30							http://www.dph.illinois.gov/topics-services/diseases-and-conditions/diseases-a-z-list/coronavirus
475ca2fde462ae72468dc8f01f48d59f	Boone County, Iowa	2020-04-20		0	6							https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
cd57d9b6cac9605893cba6c36d45213b	Boone County, Kentucky	2020-04-20		2	81							https://govstatus.egov.com/kycovid19
d57b0281466952eb6921bd44565ebec8	Boone County, Missouri	2020-04-20		1	93							https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
d1148c2aa337840db0ba196461261334	Boone County, Nebraska	2020-04-20			0							http://dhhs.ne.gov/pages/coronavirus.aspx#sectionlink3
c758f309604eaea62c3c519cb2d6d5e3	Bosnia and Herzegovina	2020-04-20	2020-04-19T18:07:00		1285	345						https://koronavirususrpskoj.com/
c4ed4dcb2eb48a4d02d1a0edecef55cf	Bosque County, Texas	2020-04-20			1							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
114ae365dd9f99c5cbc0070a0d704348	Bossier Parish, Louisiana	2020-04-20		11	233							http://ldh.la.gov/coronavirus/
b86ac9ab9b3b5d8a690f98e4fc67dd5b	Bourbon County, Kentucky	2020-04-20		1	8							https://govstatus.egov.com/kycovid19
837aa8d1eac3e72bf098c7b394c72a74	Bowie County, Texas	2020-04-20		1	57							https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
