0096d4be36c5fc240afdb8fd3eec8b56	Adams County, Pennsylvania	2020-03-31			9								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
de499b30f0473b290f636829078c6558	Adams County, Washington	2020-03-31			7								https://www.doh.wa.gov
bbb14e987f8cdc11aff683e4143a8216	Addison County, Vermont	2020-03-31	2020-03-31T13:00:00		23								https://www.healthvermont.gov/response/coronavirus-covid-19/current-activity-vermont
6e9767f4f15357401b148b9a8ced14ef	Afghanistan	2020-03-31		4	166								https://dashboards-dev.sprinklr.com/data/9043/global-covid19-who-gis.json
12315156c776e2d8aca490f653d191d3	Aiken County, South Carolina	2020-03-31		1	13								https://www.scdhec.gov/monitoring-testing-covid-19
ab65afeb26d495bfad43d5c92c2364ff	Alachua County, Florida	2020-03-31			87								https://floridahealthcovid19.gov/
e9b268aaa23d007407194708bb54055a	Alamance County, North Carolina	2020-03-31			7								https://www.ncdhhs.gov/covid-19-case-count-nc
6a2ce411226704bcb7e73995b8b6066a	Alameda County, California	2020-03-31	2020-03-31T00:00:00	7	313								http://www.acphd.org/
ab65082077765a1fb9b575f1fd14e851	Alamosa County, Colorado	2020-03-31			1								https://covid19.colorado.gov/case-data
c420ddff824a5c0eec70dd23d62496bc	Albania	2020-03-31		12	223			11	2				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
d3cfc7f62df0804db23a671001d43264	Albany County, New York	2020-03-31			226								https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases
d97c072554cc4cf8178239893469e422	Albany County, Wyoming	2020-03-31			1								https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/
eb017deb2b8d8a650d3f905efd30fc63	Albemarle County, Virginia	2020-03-31	2020-03-31T09:00:00		21								http://www.vdh.virginia.gov
159ce3123ba2ffdfd4915158a06cc251	Alcorn County, Mississippi	2020-03-31			3								https://msdh.ms.gov/msdhsite/_static/14,0,420.html
92dfcdb336717e6724f621bb17c33f6a	Alexander County, Illinois	2020-03-31											http://www.dph.illinois.gov/topics-services/diseases-and-conditions/diseases-a-z-list/coronavirus
5de5800a9623a0c3282be1b750c59380	Alexander County, North Carolina	2020-03-31			2								https://www.ncdhhs.gov/covid-19-case-count-nc
fe7e731218c2ecf85be2e426d459114f	Alexandria, Virginia	2020-03-31	2020-03-31T09:00:00		30								http://www.vdh.virginia.gov
575b9408b6daa2ddcefbcf6d81c9b4c9	Algeria	2020-03-31		35	584			73	4				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
9dfc0f03f2ba88d0c8b5740d27c3cefd	Allamakee County, Iowa	2020-03-31		1	7								https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
c6ba1f0b1a07d9bb2258355e6faeca87	Allegan County, Michigan	2020-03-31			3								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
c0b1cfe3a1145b7ec8ac781d0b6155e4	Allegany County, New York	2020-03-31			7								https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases
cf0702a07e2c884842fccc4ddd3930b4	Alleghany County, North Carolina	2020-03-31			2								https://www.ncdhhs.gov/covid-19-case-count-nc
7a10d32b81514c8e11ad7aea99d8eda8	Alleghany County, Virginia	2020-03-31	2020-03-31T09:00:00		1								http://www.vdh.virginia.gov
f4f63af07c687356306d6f0ba0ea8454	Allegheny County, Pennsylvania	2020-03-31		2	325								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
7d2b08ee9a9c532d175d292c72644709	Allen County, Indiana	2020-03-31		1	30								https://www.in.gov/coronavirus/
945b9e360dedc630c0943613af45aeba	Allen County, Ohio	2020-03-31	2020-03-31T14:00:00	0	5								https://coronavirus.ohio.gov
cca88bffc6949d21028fbdfc57053e31	Allen Parish, Louisiana	2020-03-31			15								http://ldh.la.gov/coronavirus/
63713d882d0910cadc205f01f3a9e562	Alpine County, California	2020-03-31	2020-03-30T13:06:00	0	1								https://www.alpinecountyca.gov/
cbd1e9dcc37cbc62e35cf5d3d949c53b	Amador County, California	2020-03-31	2020-03-30T20:00:00	0	2								https://www.amadorgov.org/
000b33d227f78349c2426f8eab0686df	Amelia County, Virginia	2020-03-31	2020-03-31T09:00:00		2								http://www.vdh.virginia.gov
ac9e4c768d9ffde6a6af352d115310a5	Amherst County, Virginia	2020-03-31	2020-03-31T09:00:00		3								http://www.vdh.virginia.gov
bc264075712cfcf76d465452d1d3cf9c	Amite County, Mississippi	2020-03-31		1	4								https://msdh.ms.gov/msdhsite/_static/14,0,420.html
36ac3653e0c3127b19bc0324d5ae3c26	Anchorage, Alaska	2020-03-31			65								http://www.dhss.alaska.gov/dph/epi/id/pages/covid-19/monitoring.aspx
49a1e8cf277bb1f58536e45c10c10020	Andalusia	2020-03-31	2020-04-17T10:12:20	308	6392	182							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
f1a41fcf47e0741cbf5abefbfc0ef5f6	Anderson County, South Carolina	2020-03-31		1	39								https://www.scdhec.gov/monitoring-testing-covid-19
23f3185e0f201c8c6033a52c9305d55b	Anderson County, Tennessee	2020-03-31			10								https://www.tn.gov/health/cedep/ncov.html
68746a7280b143cfc01f967610d3e86d	Andorra	2020-03-31		8	370			36	2				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
067f7b4071082b6e44a5b700324002be	Andrew County, Missouri	2020-03-31			0								https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
78eb133d67c9a96ef30d85dda8cb542e	Androscoggin County, Maine	2020-03-31			11	3							https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml
ad69d1c8c414554b478b7185dcb28e65	Angelina County, Texas	2020-03-31			4								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
232bf11cb81bcdb269f76a08fde8b947	Angola	2020-03-31		2	7			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
cedfc05affe8143cc552076e77407863	Anguilla	2020-03-31		0	2			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
273793bf6cc87833e500719164b897be	Anne Arundel County, Maryland	2020-03-31			127								https://coronavirus.maryland.gov/
ff85117d795f479bc094a98a4c768fd1	Anoka County, Minnesota	2020-03-31			23								https://www.health.state.mn.us/diseases/coronavirus/situation.html
1831f7ec8f4d137add9a92545cabf634	Anson County, North Carolina	2020-03-31			1								https://www.ncdhhs.gov/covid-19-case-count-nc
5c302a38b6694cf199005d8ddff2fa39	Antelope County, Nebraska	2020-03-31			1								http://dhhs.ne.gov/pages/coronavirus.aspx#sectionlink3
79f96d084a36450dd126ddb451f53c90	Antigua and Barbuda	2020-03-31		0	7			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
768e7f9d615346241a85749a26025ade	Antrim County, Michigan	2020-03-31			3								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
58514bdf2478891d0fe67a830a684d0f	Aosta Valley	2020-03-31		56	628	20	1582	552					http://www.salute.gov.it/nuovocoronavirus
be3dc299d3d698b4e6b711c4967a50f4	Apache County, Arizona	2020-03-31	2020-03-31T12:30:00		16								https://azdhs.gov/
9d81fb58acf8bfaeb629d58aa4317dbb	Appomattox County, Virginia	2020-03-31	2020-03-31T09:00:00		0								http://www.vdh.virginia.gov
c07f43af3f7ed5ff2f4e2a4fce92897b	Apulia	2020-03-31		110	1803	39	14073	1654					http://www.salute.gov.it/nuovocoronavirus
c2afadec4da6fe19d9f46a6df7502c3f	Aragon	2020-03-31	2020-04-17T10:12:20	169	2491	257							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
24d144e1e0ae4ae76711ccb4efd721f7	Arapahoe County, Colorado	2020-03-31			333								https://covid19.colorado.gov/case-data
030e8424fc8ebed60f37f87599ee6c71	Archuleta County, Colorado	2020-03-31			1								https://covid19.colorado.gov/case-data
c3ba8cd84414059417842b7b8980baee	Arenac County, Michigan	2020-03-31			1								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
3536be57ce0713954e454ae6c53ec023	Argentina	2020-03-31		24	966			146	4				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
fabd3ebefc71164fe401d370f29840ee	Arkansas County, Arkansas	2020-03-31			1								https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
922af041623e179a33028b049dd3e74a	Arlington County, Virginia	2020-03-31	2020-03-31T09:00:00		104								http://www.vdh.virginia.gov
a00c273f0f497484093fa94865cf5ca5	Armenia	2020-03-31		3	482			58	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
0bb4960cb52c7064830fc878630fa8ad	Armstrong County, Pennsylvania	2020-03-31			5								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
eb042ba9e1928f6156cda8134ee541a6	Aroostook County, Maine	2020-03-31			0								https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml
4893b64051cf425047ddd8606dae25f4	Aruba	2020-03-31		0	50								https://dashboards-dev.sprinklr.com/data/9043/global-covid19-who-gis.json
a7ed0def0a83106ec401d80b97292453	Ascension Parish, Louisiana	2020-03-31		6	161								http://ldh.la.gov/coronavirus/
f65804afc0f9788abedefa3f1c45e733	Ashe County, North Carolina	2020-03-31											https://www.ncdhhs.gov/covid-19-case-count-nc
125698f054bc88c6f70a84408b6ba206	Ashland County, Ohio	2020-03-31	2020-03-31T14:00:00	0	2								https://coronavirus.ohio.gov
78602ea1398656c9cd33204db14e9494	Ashley County, Arkansas	2020-03-31			1								https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
72c1bbbff78e8ba9c3f1debf30d92de0	Ashtabula County, Ohio	2020-03-31	2020-03-31T14:00:00	0	6								https://coronavirus.ohio.gov
ce3e867f77bbba85dc5df5b3c8d539d0	Assumption Parish, Louisiana	2020-03-31			20								http://ldh.la.gov/coronavirus/
8d0bf5abf5750f86ec01a9baee95ee3a	Asturias	2020-03-31	2020-04-17T10:12:20	63	1322	109							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
ed6d5c8a48fc3ec9e0b08449347ed242	Atascosa County, Texas	2020-03-31			2								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
6a020cfb10ed07f95372e1019d179a8a	Atchison County, Kansas	2020-03-31			1								https://govstatus.egov.com/coronavirus
a81607f84cf48d385fcc221fe1cce7a2	Atchison County, Missouri	2020-03-31			1								https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
fb55ba9a281b1c20507f1c61ab594873	Athens County, Ohio	2020-03-31	2020-03-31T14:00:00	1	3								https://coronavirus.ohio.gov
dc2913ba227f01bd02fa21ff1705cd0e	Atlantic County, New Jersey	2020-03-31			31								https://www.nj.gov/health/cd/topics/covid2019_dashboard.shtml
ee5d010592ddd7e8b74afb2f730dcaf4	Attala County, Mississippi	2020-03-31			11								https://msdh.ms.gov/msdhsite/_static/14,0,420.html
45562c34e090ea9cea398a1a4637a9ac	Audrain County, Missouri	2020-03-31			0								https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
551ca992b6a7f36fe4986fc8a4d166bc	Auglaize County, Ohio	2020-03-31	2020-03-31T14:00:00	0	2								https://coronavirus.ohio.gov
c2e00bed700675f07230972ea334603a	Augusta County, Virginia	2020-03-31	2020-03-31T09:00:00		0								http://www.vdh.virginia.gov
2d5d27126bb81cf4be57b35eca12e6c8	Aurora County, South Dakota	2020-03-31			1								https://doh.sd.gov/news/coronavirus.aspx
ca80c1b062af09a184930d3ae3bf5875	Austin County, Texas	2020-03-31			2								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
4442e4af0916f53a07fb8ca9a49b98ed	Australia	2020-03-31		19	4557			464	3				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
7188ee817ff0ec57b9ed4987e2b9341d	Australian Capital Territory	2020-03-31			78								https://www.health.gov.au
9891739094756d2605946c867b32ad28	Austria	2020-03-31		108	9618			805	22				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
78fb973e0330b5bef80178cb2ee15544	Autauga County, Alabama	2020-03-31			7								https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
3f92108513db497e9a610a29ad5fbfbf	Autonomous Province of Kosovo and Metohija	2020-03-31		1	106			15	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
ef146e938210508bb6ffc8975ec9fe61	Avery County, North Carolina	2020-03-31											https://www.ncdhhs.gov/covid-19-case-count-nc
c2cfd17dc1cae739fe2bb3c6fceb644f	Avoyelles Parish, Louisiana	2020-03-31			19								http://ldh.la.gov/coronavirus/
7176f8c3bccfdf02322c73f7a0bc9688	Azerbaijan	2020-03-31		4	273			64	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
7f5750045ae8342de1146ca353fbca72	Baca County, Colorado	2020-03-31			3								https://covid19.colorado.gov/case-data
6ddecd8ccd9f648d19dc02c7a566cb4f	Bahrain	2020-03-31		4	567								https://dashboards-dev.sprinklr.com/data/9043/global-covid19-who-gis.json
bad4725e7deeb53c25ac96ce13c39603	Baker County, Florida	2020-03-31			9								https://floridahealthcovid19.gov/
3cc51cfc2e72ec227046583c7cf6dd7e	Baker County, Oregon	2020-03-31		0	0								https://govstatus.egov.com/or-oha-covid-19
43e6b42296ad36c2ff19f0233559e2e7	Baldwin County, Alabama	2020-03-31			19								https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
424a76833ca99e5863fb117fdb6d535f	Balearic Islands	2020-03-31	2020-04-17T10:12:20	46	1131	170							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
a85f0bc17a101dcb273fc2a841dc0646	Baltimore	2020-03-31			187								https://coronavirus.maryland.gov/
f2115cca210d44eba61d9345cac028f5	Baltimore County, Maryland	2020-03-31			227								https://coronavirus.maryland.gov/
1dd0ee9f310c0c8d594394a69ac455d1	Bamberg County, South Carolina	2020-03-31			2								https://www.scdhec.gov/monitoring-testing-covid-19
f78a77f631d275aac6a914a17fe1b885	Bangladesh	2020-03-31		5	49			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
f03ef1e7b9eda7758179f95dd1367885	Bannock County, Idaho	2020-03-31		0	4								https://coronavirus.idaho.gov/
3214c0f21d200a1dae4eb83a53ec2730	Barbados	2020-03-31		0	34			1	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
d7f34c76271abd72a4b8041d74c47677	Barbour County, Alabama	2020-03-31											https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
66497d55a95322c4f4510254d4493937	Barbour County, West Virginia	2020-03-31	2020-03-31T15:30:00		0								https://dhhr.wv.gov/covid-19/pages/default.aspx
0d1604a1a63a69a1cad57f624694f03b	Barnes County, North Dakota	2020-03-31	2020-03-31T16:55:00		2								https://www.health.nd.gov/diseases-conditions/coronavirus/north-dakota-coronavirus-cases
5b7b7e9d118307accbf4d9a78c41bee8	Barnstable County, Massachusetts	2020-03-31	2020-03-31T16:00:00		191								https://www.mass.gov/info-details/covid-19-cases-quarantine-and-monitoring
07a45aaa1ffc4e0865f7ab979dd241e2	Barnwell County, South Carolina	2020-03-31			1								https://www.scdhec.gov/monitoring-testing-covid-19
d3611f3fb92876c8946577ce5fdfe2e1	Barry County, Michigan	2020-03-31			2								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
b867f08b8e73e81c18dcd60da607086d	Barry County, Missouri	2020-03-31			1								https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
e7a2190c1fe54a06a6680f86930c5d50	Bartholomew County, Indiana	2020-03-31			13								https://www.in.gov/coronavirus/
f970a69af75790913b5dc1a91dd4bc69	Barton County, Missouri	2020-03-31			0								https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
97db1e4ee88adfea537c30b0aa653a63	Basilicata	2020-03-31		7	226	3	2043	216					http://www.salute.gov.it/nuovocoronavirus
ebd9ba99ad127ded62bd4825f1882b60	Basque Country (autonomous community)	2020-03-31	2020-04-17T10:12:20	369	6838	2165							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
e2aee96e06bb08d1cc6e12c240a11602	Bastrop County, Texas	2020-03-31			6								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
6f91b7941eb79a5eea5f6ec3f643276b	Bates County, Missouri	2020-03-31			1								https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
1cf64d3324168aa6d312f37803f96c0a	Bath County, Virginia	2020-03-31	2020-03-31T09:00:00		0								http://www.vdh.virginia.gov
d1cd5c9df36ae32eb2172225a84c3387	Baxter County, Arkansas	2020-03-31			3								https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
42ded858b7cfa851aff8eec6437142fd	Bay County, Florida	2020-03-31			8								https://floridahealthcovid19.gov/
697853f107d557cd74b11640d2513127	Bay County, Michigan	2020-03-31			9								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
4995591bf64c77d4d33bb7801d998233	Beadle County, South Dakota	2020-03-31			20								https://doh.sd.gov/news/coronavirus.aspx
a8add84efdba112955d711b30946da5c	Beaufort County, North Carolina	2020-03-31			4								https://www.ncdhhs.gov/covid-19-case-count-nc
e0d04a1325140583c154d2a8f4150322	Beaufort County, South Carolina	2020-03-31		1	91								https://www.scdhec.gov/monitoring-testing-covid-19
dd4da3d9bf9b7d596f5ce38b4a80b9d1	Beauregard Parish, Louisiana	2020-03-31			5								http://ldh.la.gov/coronavirus/
4d56a231c8e016f93ffff2a77a14e699	Beaver County, Pennsylvania	2020-03-31		1	52								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
7b3c94a1212408593d0df6c3177f32e1	Beckham County, Oklahoma	2020-03-31			1								https://coronavirus.health.ok.gov/
f861cc217f57cfcdc0cdebcd67ea8790	Bedford County, Pennsylvania	2020-03-31			2								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
83fbde95970f93512e291d7e8f634d74	Bedford County, Tennessee	2020-03-31			2								https://www.tn.gov/health/cedep/ncov.html
dfc00f65d53f49874e9d0428bdab10ca	Bedford County, Virginia	2020-03-31	2020-03-31T09:00:00		2								http://www.vdh.virginia.gov
6542f875eaa09a5c550e5f3986400ad9	Belarus	2020-03-31		0	152								https://dashboards-dev.sprinklr.com/data/9043/global-covid19-who-gis.json
6c1674d14bf5f95742f572cddb0641a7	Belgium	2020-03-31		513	11899			1063	82				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
20bca6785240fa722edb5c85d055a93d	Belize	2020-03-31		0	3			1	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
c47f6394901e67c0b4158d984f642b3c	Belknap County, New Hampshire	2020-03-31	2020-03-31T09:00:00		12								https://www.nh.gov/covid19/
3947c2f3df058905e037b3b66233542c	Bell County, Texas	2020-03-31		1	36								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
7476f8f40c1fce73f33505f4e3acfb58	Belmont County, Ohio	2020-03-31	2020-03-31T14:00:00	0	9								https://coronavirus.ohio.gov
d958f781ed2d12bcaa496009f82ebce5	Beltrami County, Minnesota	2020-03-31			4								https://www.health.state.mn.us/diseases/coronavirus/situation.html
9e7002d53d4db7bfad4f5cf419b0c126	Benin	2020-03-31		0	6			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
a9b5f78711cf0fd978d56612016c93f8	Bennington County, Vermont	2020-03-31	2020-03-31T13:00:00		18								https://www.healthvermont.gov/response/coronavirus-covid-19/current-activity-vermont
db9144130313544e1c54888eb6b4a067	Benson County, North Dakota	2020-03-31	2020-03-31T16:55:00		0								https://www.health.nd.gov/diseases-conditions/coronavirus/north-dakota-coronavirus-cases
3b6aa8973b22a700948521c929a76e07	Bent County, Colorado	2020-03-31											https://covid19.colorado.gov/case-data
98353e5f7364f50edae62179535209e8	Benton County, Arkansas	2020-03-31			38	2							https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
98fb2afb1944e7b67cde605d5f9cfed3	Benton County, Indiana	2020-03-31											https://www.in.gov/coronavirus/
90606ff4da1e090ea45a48fb53c52f91	Benton County, Iowa	2020-03-31			7								https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
6fbad77bfbad55dd9cb08019645a533b	Benton County, Minnesota	2020-03-31			1								https://www.health.state.mn.us/diseases/coronavirus/situation.html
8a36cbc1495d3b1c765888392417977c	Benton County, Mississippi	2020-03-31			4								https://msdh.ms.gov/msdhsite/_static/14,0,420.html
bca2885cfc9c479d83e0341f8b697213	Benton County, Missouri	2020-03-31			2								https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/results.php
6617aa9326e4232e0dfe895a10f2c37c	Benton County, Oregon	2020-03-31		1	12								https://govstatus.egov.com/or-oha-covid-19
5e9293ae4ed7d1e8c68c9e3c139d323a	Benton County, Tennessee	2020-03-31			4								https://www.tn.gov/health/cedep/ncov.html
962697fac099b8d0b127ea40cbe45124	Benton County, Washington	2020-03-31		3	101								https://www.doh.wa.gov
6a2d9efe01acc8227f74ed0f1d318f22	Bergen County, New Jersey	2020-03-31		53	2909								https://www.nj.gov/health/cd/topics/covid2019_dashboard.shtml
eadfc3590793d64fc1f9e410c842fea9	Berkeley County, South Carolina	2020-03-31			15								https://www.scdhec.gov/monitoring-testing-covid-19
76fc6b74dc4961c56b39aa9c5f68beee	Berkeley County, West Virginia	2020-03-31	2020-03-31T15:30:00		16								https://dhhr.wv.gov/covid-19/pages/default.aspx
3617de9bce14614c87f9327662707812	Berks County, Pennsylvania	2020-03-31			110								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
cef4666d65de48ebf55f51a7368672d6	Berkshire County, Massachusetts	2020-03-31	2020-03-31T16:00:00		171								https://www.mass.gov/info-details/covid-19-cases-quarantine-and-monitoring
6653bea16d7ac8a266d752e9a0176c4f	Bermuda	2020-03-31		0	27			5	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
fb1f6a1587e3fbc0dd56031745e8ba29	Bernalillo County, New Mexico	2020-03-31			129								https://cv.nmhealth.org
6f0b090399b52e414aff128095b99c78	Berrien County, Michigan	2020-03-31		1	35								https://www.michigan.gov/coronavirus/0,9753,7-406-98163-520743--,00.html
ea207e876b90e0081293ec08766e434a	Bertie County, North Carolina	2020-03-31			6								https://www.ncdhhs.gov/covid-19-case-count-nc
a54eeb0b286af59809d6cbb5dc155ba6	Bexar County, Texas	2020-03-31		5	168								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
e65a0ed0e39dd14a9e5af441efb09b37	Bhutan	2020-03-31		0	4			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
5e61bbc0f70c87b7d49969d45dc9d665	Bibb County, Alabama	2020-03-31			3								https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
4276431fc94ce2c70cda0899848f4417	Bienville Parish, Louisiana	2020-03-31		1	6								http://ldh.la.gov/coronavirus/
0dd78363128e3d684e6a04c158676122	Big Stone County, Minnesota	2020-03-31			1								https://www.health.state.mn.us/diseases/coronavirus/situation.html
a59105e046724e7946e9cd3e7688b777	Billings County, North Dakota	2020-03-31	2020-03-31T16:55:00		0								https://www.health.nd.gov/diseases-conditions/coronavirus/north-dakota-coronavirus-cases
1d7b8b297816f24758d59d8ec2d406e3	Bingham County, Idaho	2020-03-31		0	2								https://coronavirus.idaho.gov/
57fbe06d15524fb2aadb16a31ea03587	Black Hawk County, Iowa	2020-03-31			7								https://idph.iowa.gov/emerging-health-issues/novel-coronavirus
1b45aebf2f0d3699b44bc8f40913d4dd	Blackford County, Indiana	2020-03-31											https://www.in.gov/coronavirus/
50020141fa5f8cbda93abf95ca309dc6	Bladen County, North Carolina	2020-03-31											https://www.ncdhhs.gov/covid-19-case-count-nc
d079e8b2ed866a642a2830a10c3c15d7	Blaine County, Idaho	2020-03-31		2	192								https://coronavirus.idaho.gov/
80b24f6faf8ff2a923981c4edd10fbeb	Blair County, Pennsylvania	2020-03-31			4								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
b7e644f94ebb2737dc0c47868c682074	Blanco County, Texas	2020-03-31			1								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
7448555646b51c05c48ce2934c6f496f	Bland County, Virginia	2020-03-31	2020-03-31T09:00:00		0								http://www.vdh.virginia.gov
7347686d7c36aefec5b107508fc65aa1	Bledsoe County, Tennessee	2020-03-31			2								https://www.tn.gov/health/cedep/ncov.html
037a13cc1e282b176a0b6414b41cc98d	Blount County, Alabama	2020-03-31			5								https://www.alabamapublichealth.gov/infectiousdiseases/2019-coronavirus.html
1e241e1f52a9cd465475aef9de804482	Blount County, Tennessee	2020-03-31			25								https://www.tn.gov/health/cedep/ncov.html
6f44a2c2977521c150fa209358142d51	Blue Earth County, Minnesota	2020-03-31			9								https://www.health.state.mn.us/diseases/coronavirus/situation.html
cdba10e7dc097ec7bc3dbafa3c17ac45	Bolivar County, Mississippi	2020-03-31		1	25								https://msdh.ms.gov/msdhsite/_static/14,0,420.html
